Timestamp(ms),CamLinPositionsX(cm),CamLinPositionsY(cm),CamLinPositionsZ(cm),CamAngPositionsPhi(deg),CamAngPositionsTheta(deg),CamAngPositionsPsi(deg),ImuAccelX(m/s^2),ImuAccelY(m/s^2),ImuAccelZ(m/s^2),ImuGyroX(rad/s),ImuGyroY(rad/s),ImuGyroZ(rad/s),ImuOrientationPhi(deg),ImuOrientationTheta(deg),ImuOrientationPsi(deg),CentroidBaseX(px),CentroidBaseY(px),KalmanFiltered_X,KalmanFiltered_Y,KalmanFiltered_Z,KalmanFiltered_Phi,KalmanFiltered_Theta,KalmanFiltered_Psi
1713690332155,-24.045572783974897,8.423719415418965,100.71022637856323,-5.1395263671875,-14.338841438293457,-51.60736846923828,6.0831532,5.956932,4.923831,0.058337633,0.0033597588,-0.043066,84.21331,-37.27679,-51.01257,631.75,377.75,-22.838515682009607,10.208542172465261,101.15328090141847,-6.683768967822172,-13.65006299209756,-51.708513625820615,
1713690332239,-25.161865719272534,9.835380823126325,99.76103131031458,-5.945465087890625,-14.90548038482666,-51.52672576904297,6.0831532,5.956932,4.923831,-0.034055736,-0.01786781,0.023518313,84.22978,-37.27679,-51.01257,633.5,376.5,-24.287543785141025,9.997936130857179,100.43754053516841,-6.586479366240384,-13.769484473623839,-51.691221070129096,
1713690332307,-21.746387733598144,12.81014951842795,100.79899675282404,-7.4579925537109375,-12.915931701660156,-51.62274169921875,6.0281186,5.9641104,4.907679,0.040317107,-0.049785517,-0.031154128,84.38765,-37.49759,-50.84989,635.0,377.0,-22.645197660388614,11.647418647110904,100.59973884335307,-6.7013225535606855,-13.688290332791379,-51.684706975314526,
1713690332358,-24.989028830201224,10.963734303250838,99.64866900844608,-6.4796295166015625,-14.73279094696045,-51.4401969909668,6.0281186,5.9641104,4.907679,0.026725354,-0.014202617,0.011148291,84.38765,-37.49759,-50.84989,635.75,376.5,-24.089676060481523,11.255053017552932,100.23353380679383,-6.672109071381492,-13.787648372214443,-51.66144798213195,
1713690332411,-21.172327612877677,13.337110539190828,101.1656376723395,-7.626495361328125,-12.49606704711914,-51.50861358642578,6.009574,5.9760747,4.847859,-0.012217305,-0.0013744468,0.06963864,84.30492,-37.7393,-51.107254,637.0,377.0,-22.267330923962472,12.461706400510618,100.57658038397336,-6.797872817757357,-13.66478679944361,-51.64690962216569,
1713690332468,-22.949283864050305,11.612623977363857,100.43821171579732,-6.684051513671875,-13.525787353515625,-51.55878829956055,6.009574,5.9760747,4.847859,0.0022907446,0.009315695,0.13683382,84.111336,-37.7393,-51.107254,637.5,377.25,-22.67964839171878,11.946847079718083,100.51139937141451,-6.782874075874783,-13.651564487995488,-51.638527088228756,
1713690332518,-22.798924606672198,8.782448238484474,101.1468610424093,-5.0392913818359375,-13.422294616699219,-51.4487190246582,6.009574,5.9760747,4.847859,0.026572637,0.012064588,0.24083363,84.111336,-37.7393,-51.107254,637.5,377.75,-22.753376251611957,9.940759593410363,100.92316352489352,-6.5531143925806,-13.629755209377784,-51.620471610991856,
1713690332570,-24.644519421524446,9.796955680144357,100.36413196096554,-5.6031494140625,-14.424409866333008,-51.088600158691406,6.2847486,5.9551373,4.878367,-0.034208454,-0.0067195175,0.38545597,83.237946,-36.815487,-52.18056,638.5,377.5,-23.55297273278403,9.848007883933724,100.46273856171814,-6.427933262169574,-13.705346671615736,-51.569877380592374,
1713690332622,-21.01710248078817,12.216578250425906,101.55458402371154,-6.80169677734375,-12.322845458984375,-50.541839599609375,6.2847486,5.9551373,4.878367,-0.079107046,-0.028252518,0.50946164,83.237946,-36.815487,-52.18056,639.75,377.75,-22.671653077947337,11.415892931187392,101.44828015371078,-6.477185750833829,-13.573836351637286,-51.47208536689158,
1713690332670,-24.396586448266756,11.757491539401107,100.23642083918273,-6.634307861328125,-14.186470031738281,-49.773651123046875,6.2847486,5.9551373,4.878367,-0.026267206,-0.11789699,0.5731443,83.20345,-36.815487,-52.18056,640.25,376.75,-23.245675605783106,11.65135272810211,100.30933104490556,-6.497890433478998,-13.632113082654621,-51.31052194197042,
