Timestamp(ms),CamLinPositionsX(cm),CamLinPositionsY(cm),CamLinPositionsZ(cm),CamAngPositionsPhi(deg),CamAngPositionsTheta(deg),CamAngPositionsPsi(deg),ImuAccelX(m/s^2),ImuAccelY(m/s^2),ImuAccelZ(m/s^2),ImuGyroX(rad/s),ImuGyroY(rad/s),ImuGyroZ(rad/s),ImuOrientationPhi(deg),ImuOrientationTheta(deg),ImuOrientationPsi(deg),CentroidBaseX(px),CentroidBaseY(px),KalmanFiltered_X,KalmanFiltered_Y,KalmanFiltered_Z,KalmanFiltered_Phi,KalmanFiltered_Theta,KalmanFiltered_Psi
1713689912682,63.32832445419137,25.916923454498313,72.24455646612277,-19.128311157226562,40.269554138183594,24.11327362060547,8.903095,0.0741775,4.1850467,0.0061086523,0.012217305,-0.002443461,50.151894,-0.43201062,-64.82336,672.0,381.0,63.22931423766897,26.063605836961518,72.60996589259072,-19.297475456123625,39.78976980534064,24.050703595745127,
1713689912734,63.193199155877174,26.03317985164504,72.68760026182521,-19.028671264648438,40.08358383178711,23.816497802734375,8.887542,0.11246266,4.156333,0.009773844,-0.0033597588,0.005192355,50.148354,-0.6567213,-64.93647,672.25,382.0,63.21578286377254,26.04505323318908,72.62520812253155,-19.26205392658411,39.81771884168079,24.02842478795947,
1713689912775,63.32667843736925,25.916837408961253,72.26503726655268,-18.981002807617188,40.30946731567383,24.020444869995117,8.887542,0.11246266,4.156333,0.018325957,0.002443461,-0.013286319,50.148354,-0.6567213,-64.93647,672.0,383.0,63.25674534769683,25.96840368764977,72.55473052338537,-19.225018564680088,39.864496376899474,24.027665698885762,
1713689912815,63.17969917628124,26.253507512650017,72.228582922894,-19.2318115234375,40.228294372558594,23.971860885620117,8.887542,0.11246266,4.156333,0.019547688,-0.012217305,-0.016798794,50.148354,-0.6567213,-64.93647,672.25,383.0,63.22786529527102,26.13463134497335,72.48943974194992,-19.22591370321184,39.8991026328503,24.022357270378176,
1713689912879,63.374408540304174,25.655848128210256,72.25645658961427,-18.757843017578125,40.419158935546875,23.654613494873047,8.870791,0.1058824,4.153342,0.029168816,0.029168816,-0.0076358155,50.417213,-0.6193369,-64.91081,672.75,383.75,63.28530850218377,25.843662351087985,72.43978954312998,-19.16423393725742,39.948572948065625,23.987375672427376,
1713689912916,63.0171413518716,25.601231985766265,73.34257730207413,-18.413909912109375,39.9037971496582,23.577966690063477,8.870791,0.1058824,4.153342,0.026725354,0.012217305,-0.009773844,50.417213,-0.6193369,-64.91081,672.5,384.25,63.178511382937536,25.693647152115723,72.64089849229752,-19.06536038742498,39.94431365373586,23.948430674925167,
1713689912951,63.370807107887366,26.32343400298658,72.69753639915248,-19.090957641601562,40.219825744628906,23.694599151611328,8.870791,0.1058824,4.153342,0.01450805,0.03772093,-3.0543262E-4,50.417213,-0.6193369,-64.91081,673.0,384.25,63.25577035318549,26.088646551893405,72.65411896676348,-19.068733451996522,39.970521719884545,23.924284971075775,
1713689912994,63.370807107887366,26.32343400298658,72.69753639915248,-19.090957641601562,40.219825744628906,23.694599151611328,9.172886,0.17108682,4.237689,-0.0290161,-0.01786781,0.027488936,50.40936,-0.9700299,-65.20401,673.0,384.25,63.29284584121129,26.23536460704159,72.66543545779396,-19.07166203277596,39.994236745785784,23.90243612542103,
1713689913036,63.38191504791977,26.5522522175142,71.44796707323286,-19.54168701171875,40.636959075927734,23.81991195678711,9.172886,0.17108682,4.237689,-0.063224554,0.0013744468,0.030848695,50.474564,-0.9700299,-65.20401,673.25,384.75,63.310343472433274,26.416038165809926,72.27910425756497,-19.13359932469304,40.055375657290526,23.894586020318883,
1713689913104,62.82188874663159,26.036433975537353,73.78962105183219,-18.517166137695312,39.782352447509766,23.623258590698242,9.172886,0.17108682,4.237689,-0.08536842,0.041996986,-0.0076358155,50.474564,-0.9700299,-65.20401,674.5,386.5,63.21834998577314,26.20154668288637,72.9211753623769,-19.05236916893338,40.029404345763446,23.86877601974722,
1713689913149,62.81198320398124,26.370249429964282,72.9606366222245,-18.90679931640625,40.029701232910156,23.892230987548828,9.335598,0.18544376,4.3274198,-0.012980887,0.15271631,0.011453724,50.47585,-1.0324785,-65.13041,674.5,387.25,63.1416512456768,26.30244980379892,72.93598804187805,-19.033186778945133,40.02943258713011,23.871007171729214,
1713689913199,63.15412277416148,27.171604754909644,72.0032635786166,-19.45941162109375,40.51993179321289,23.93555450439453,9.335598,0.18544376,4.3274198,0.0032070426,0.31398472,0.012675454,50.47585,-1.0324785,-65.13041,675.0,391.0,63.14381448945618,26.945733417273953,72.63789555294227,-19.089352331103335,40.07609128583631,23.877147231712534,
1713689913235,62.95548049091929,27.692027208398056,72.05978137823223,-19.674301147460938,40.397430419921875,24.053194046020508,9.335598,0.18544376,4.3274198,0.00580322,0.29611692,-0.053145275,50.45147,-1.0324785,-65.13041,675.0,393.0,63.111668647597234,27.574345769486335,72.46171430298575,-19.16643365064678,40.106658645892914,23.893893671187087,
1713689913273,62.955246819962234,27.693402609253784,72.0889171786875,-19.525192260742188,40.434879302978516,23.95909881591797,9.241679,0.21535404,4.508078,0.013897184,0.36483926,-0.070249505,50.472187,-1.1998036,-63.99695,675.0,395.0,63.08563092438068,27.679047784680062,72.35705856761821,-19.213708875915074,40.137880610287944,23.900096305491818,
1713689913313,62.127693508963866,28.078030874917847,73.84594546666796,-19.342681884765625,39.41551208496094,24.324617385864258,9.241679,0.21535404,4.508078,-0.059406646,0.64980793,-0.01695151,50.472187,-1.1998036,-63.99695,674.25,395.0,62.91963625089733,28.044726922174984,72.69942674593179,-19.230704225644292,40.06916536068082,23.940478840137928,
1713689913360,62.346272427125264,29.111227165185262,73.02738148806165,-20.49261474609375,39.48579788208008,24.53196144104004,9.241679,0.21535404,4.508078,-0.13240504,0.44135013,-0.0025961774,50.472187,-1.1998036,-63.99695,673.0,391.0,62.813528040557856,29.05004709708964,72.76399165214332,-19.396991814133976,40.01367257479763,23.996743576396835,
1713689913402,62.34976930861982,29.10623196013618,72.97582432986631,-20.782562255859375,39.407527923583984,24.71224594116211,8.81815,0.15613168,4.983651,-0.13148874,0.48181996,-0.05589417,50.455635,-0.8831063,-60.526676,673.0,387.0,62.71211653722053,29.10323082065511,72.79933214331736,-19.57957462306011,39.956013112146884,24.064805683016274,
1713689913438,61.350581264107376,30.021237428086934,73.98199875766335,-22.754196166992188,37.8390007019043,26.143556594848633,8.81815,0.15613168,4.983651,-0.0346666,0.57818395,-0.036651913,49.296597,-0.8831063,-60.526676,671.5,362.75,62.37765815185692,29.98057568531938,72.91104156931173,-19.99790869061336,39.75463247180774,24.2625467013046,
1713689913477,61.39634944100461,30.86787573498178,73.46473471565724,-23.953582763671875,37.684200286865234,26.934934616088867,8.81815,0.15613168,4.983651,0.04184427,0.3736968,-0.049480084,49.296597,-0.8831063,-60.526676,671.0,355.25,62.12136330527708,30.831543223223814,72.95560619959049,-20.519165540287442,39.55768277176572,24.516757393178718,
1713689913518,60.92788209471353,32.06734997253741,73.32595896746984,-25.1650390625,37.01520919799805,27.41391372680664,8.81815,0.15613168,4.983651,0.03268129,0.5045747,-0.045356743,49.296597,-0.8831063,-60.526676,668.25,348.0,61.799229013575115,32.01932690074101,72.98343579303467,-21.131373055731277,39.31583017144391,24.79234916335722,
1713689913564,60.77959871018218,31.661165229915444,73.77536143318888,-25.3287353515625,36.453773498535156,27.654447555541992,8.324032,-0.0059820567,5.4227343,-0.009773844,0.47800204,-0.027794369,49.09346,0.034500416,-56.917553,665.5,338.0,61.56081352896648,31.67431791606006,73.0288955716481,-21.684478242573448,39.04357725375258,25.064606049591426,
1713689913600,59.985991791705914,33.73956417844638,73.71593977221035,-27.392333984375,35.59349060058594,28.57985496520996,8.324032,-0.0059820567,5.4227343,-0.13897185,0.50533825,-0.013439035,49.09346,0.034500416,-56.917553,666.75,327.5,61.222352490968845,33.66374137542801,73.06400714045402,-22.436627900865474,38.71538803007173,25.39899382840357,
1713689913636,59.83253625631681,34.949685124152865,73.51551922080102,-28.744781494140625,35.249080657958984,28.97088623046875,8.324032,-0.0059820567,5.4227343,-0.05085453,0.43386704,-0.04917465,48.09467,0.034500416,-56.917553,667.75,319.75,60.946139526628485,34.90105766178563,73.0847883838154,-23.26788148964976,38.38565581176679,25.7387698144442,
1713689913675,59.15906109242675,35.58693735796715,74.90400485722319,-29.217147827148438,34.274967193603516,29.460912704467773,7.734201,0.083748795,5.992824,-0.019242255,0.4222606,-0.028252518,47.762352,-0.49041355,-52.229782,668.75,312.0,60.605838504062234,35.55972144833962,73.16504080187664,-24.05184290094947,37.99462687771075,26.092838366428204,
1713689913713,59.01685909640826,36.12509023833217,74.76133209757475,-30.099334716796875,33.89565658569336,30.151287078857422,7.734201,0.083748795,5.992824,0.049632803,0.2968805,-0.007941248,47.762352,-0.49041355,-52.229782,668.5,303.5,60.378487212258165,36.10296172890768,73.22281973802292,-24.84874792247999,37.60471264851498,26.478897983527443,
1713689913751,58.504130694616535,37.11993738757416,75.44016124851285,-30.73980712890625,33.06623077392578,30.40362548828125,7.734201,0.083748795,5.992824,-0.07925977,0.28512135,-0.022449298,47.762352,-0.49041355,-52.229782,666.5,298.0,60.14815374815713,37.080010123381825,73.29421095262266,-25.625039120002985,37.172989914321064,26.852237381180487,
1713689913788,58.359917505554215,37.88075968611196,74.56497625313501,-31.792526245117188,32.837440490722656,30.86786651611328,7.734201,0.083748795,5.992824,-0.18784106,0.32421672,-0.048563786,47.762352,-0.49041355,-52.229782,664.75,291.5,59.940237260200526,37.849267495511455,73.33226212658678,-26.43775645966914,36.76057111369333,27.234223789311482,
1713689913830,57.722226376409196,40.186161476399484,74.0710769156746,-33.540130615234375,32.22814178466797,31.640626907348633,7.5439715,0.11844472,6.2171516,-0.14767668,0.111635625,-0.112704635,47.604313,-0.69417477,-50.50732,665.5,287.75,59.69541588930881,40.09168558125958,73.35309790316893,-27.373668041149372,36.329424127423906,27.653382542094164,
1713689913868,57.71076601279674,40.84727509013244,74.12471781165544,-34.07643127441406,32.006778717041016,31.758991241455078,7.5439715,0.11844472,6.2171516,-0.18020524,0.041080687,-0.11530081,46.580116,-0.69417477,-50.50732,665.25,284.75,59.48078472996099,40.816447535312626,73.37487069076192,-28.25692110562174,35.918232820046434,28.043928249270504,
1713689913911,57.13171854074394,41.85876240335081,74.89432796594171,-34.394012451171875,31.20591926574707,32.00508117675781,7.5439715,0.11844472,6.2171516,-0.05681047,-0.054061573,-0.13103059,46.580116,-0.69417477,-50.50732,663.0,283.0,59.224501534387436,41.81702011254729,73.42028398501392,-29.065633057582453,35.46997436088373,28.420732612418888,
1713689913962,57.226144951291616,42.351936832712596,74.51474668080772,-34.50080871582031,31.268997192382812,31.989877700805664,7.259226,-0.041874398,6.5922265,-0.05787948,0.13530666,-0.09483683,46.045452,0.24467261,-47.756878,660.75,286.75,59.01770981741874,42.32896420808702,73.45405823198661,-29.781850442713925,35.07035673552181,28.760247260460226,
1713689914005,56.16799680325497,44.8449216979983,74.75340863931127,-34.97105407714844,30.459827423095703,31.529333114624023,7.259226,-0.041874398,6.5922265,-0.12064589,0.28313604,-0.06765333,46.045452,0.24467261,-47.756878,656.0,298.0,58.73600430635986,44.71024560675156,73.49522473837749,-30.465654995072104,34.631780494425335,29.023656336272722,
1713689914054,56.798791188267856,45.206871183084786,72.97135940461041,-35.38633728027344,31.297191619873047,31.753482818603516,7.259226,-0.041874398,6.5922265,-0.1255328,0.2845105,-0.13607024,45.88381,0.24467261,-47.756878,655.5,304.75,58.55256903888312,45.17368622195685,73.47818499747942,-31.114075289276958,34.31457798792317,29.283330867402913,
