Timestamp(ms),CamLinPositionsX(cm),CamLinPositionsY(cm),CamLinPositionsZ(cm),CamAngPositionsPhi(deg),CamAngPositionsTheta(deg),CamAngPositionsPsi(deg),ImuAccelX(m/s^2),ImuAccelY(m/s^2),ImuAccelZ(m/s^2),ImuGyroX(rad/s),ImuGyroY(rad/s),ImuGyroZ(rad/s),ImuOrientationPhi(deg),ImuOrientationTheta(deg),ImuOrientationPsi(deg),CentroidBaseX(px),CentroidBaseY(px),KalmanFiltered_X,KalmanFiltered_Y,KalmanFiltered_Z,KalmanFiltered_Phi,KalmanFiltered_Theta,KalmanFiltered_Psi
1713690076142,-44.75137144381092,87.65248082174487,105.93881711642345,-40.15040588378906,-19.776180267333984,-13.4093599319458,7.2502527,-0.3152544,6.5072813,-0.029321533,0.0071776668,-0.008246681,58.21348,1.8534216,-48.09124,616.0,362.25,-45.24077213664428,86.99649793025283,106.13200935114618,-39.57865205129341,-20.0427284527817,-13.267500255564546,
1713690076204,-45.89007276036302,85.65330043874519,107.8681446123233,-39.0242919921875,-20.12012481689453,-13.516243934631348,7.2502527,-0.3152544,6.5072813,-0.0729984,-0.011148291,-0.0018325958,58.190727,1.8534216,-48.09124,616.75,361.75,-45.74441607843054,86.48259643460997,106.94807423776338,-39.50560154898768,-20.05009077587889,-13.29116197862693,
1713690076257,-41.43437899127915,89.36653649426772,107.38880016759866,-40.37690734863281,-18.25733184814453,-12.865128517150879,7.263413,-0.39900318,6.539584,-0.02321288,0.008399397,-0.00580322,58.12189,2.3377776,-48.00184,616.25,360.75,-42.40340047369172,87.60805926425095,107.18143745151899,-39.62041740788745,-19.87955472276265,-13.250635578846344,
1713690076305,-43.86637339692015,86.74930144573192,107.13261072348439,-39.580352783203125,-19.380327224731445,-13.256014823913574,7.263413,-0.39900318,6.539584,0.002443461,-0.008246681,0.0016798794,58.12189,2.3377776,-48.00184,616.25,361.5,-43.536110788580416,87.24875438918198,107.15813042408777,-39.615137913252504,-19.832065745965902,-13.251147279113635,
1713690076354,-46.149026862728185,85.3679632172304,106.3209641952997,-39.36210632324219,-20.424856185913086,-13.564099311828613,7.263413,-0.39900318,6.539584,0.025503624,0.008857546,0.007483099,58.245,2.3377776,-48.00184,616.0,361.5,-45.56737467916699,86.39379762819016,106.7707658331369,-39.581794809892415,-19.888454890311923,-13.280916816806783,
1713690076404,-42.362277417637834,87.23692794648517,107.41847250843078,-39.70140075683594,-18.79265022277832,-13.238142013549805,7.1934233,-0.4229314,6.5539412,-0.02321288,0.0053450707,0.032070424,58.185684,2.4885452,-47.663292,615.5,361.0,-43.128090702456774,86.78139729253418,107.07735615550588,-39.59755582001473,-19.784216556815682,-13.276847866984575,
1713690076449,-44.91864977959668,87.40590933911659,105.54651953863305,-40.273162841796875,-19.97859764099121,-13.290482521057129,7.1934233,-0.4229314,6.5539412,-0.07070765,0.025809057,0.041691553,58.185684,2.4885452,-47.663292,614.25,361.0,-44.43781020443155,87.04970341547182,106.30336429064697,-39.68658357641923,-19.80270704228081,-13.278144862389349,
1713690076499,-44.59267270872172,87.10606112495375,106.63525769323572,-39.892669677734375,-19.79351043701172,-13.31733226776123,7.1934233,-0.4229314,6.5539412,-0.03772093,0.007483099,0.01740966,58.185684,2.4885452,-47.663292,614.0,361.0,-44.5470672400769,87.07337863155169,106.47714849898772,-39.713740462944536,-19.80183221592218,-13.281872561267654,
1713690076552,-44.10462491468903,87.76286685938531,106.68395356268822,-40.19317626953125,-19.53644561767578,-13.221382141113281,7.059425,-0.3786642,6.445068,0.028252518,-0.06765333,-0.008399397,58.171288,2.2684944,-47.604748,614.0,359.25,-44.288125509141715,87.37548860409957,106.57409514755585,-39.776917861675244,-19.776587336471444,-13.276118414770385,
1713690076598,-45.78064250668078,87.07826757483403,106.88502687610246,-39.99699401855469,-20.21001625061035,-12.935401916503906,7.059425,-0.3786642,6.445068,0.06627888,-0.107359566,-0.0030543262,58.171288,2.2684944,-47.604748,613.5,358.0,-45.09623878682842,87.21520641690186,106.70873113414511,-39.80591828034085,-19.817817228109533,-13.243707784458042,
1713690076701,-50.563867613404014,84.50796047441331,105.32283547592536,-39.76744079589844,-22.365894317626953,-12.973306655883789,6.9092755,-0.38584265,6.372685,-0.078343466,-0.13362677,-0.015882496,58.12478,2.3506489,-47.313488,612.5,355.25,-47.181175949747214,85.59621126359089,106.2541976053493,-39.80084793026817,-20.0602028624298,-13.217985898201139,
1713690076746,-46.85031504436574,85.38137249388957,106.18153669537237,-39.873077392578125,-20.813323974609375,-13.231036186218262,6.9092755,-0.38584265,6.372685,-0.080634214,-0.16890424,-0.02275473,58.155373,2.3506489,-47.313488,612.5,354.5,-47.058221684665625,85.4422291481953,106.23150532436505,-39.810365929294875,-20.131843449461726,-13.219227305830486,
1713690076800,-44.749603604474935,87.116903473656,106.09403722166071,-40.581512451171875,-19.81864356994629,-12.93195629119873,7.053443,-0.5557331,6.2291155,0.020005837,-0.11362094,-0.009010263,58.185337,3.37974,-48.551273,613.5,352.0,-46.25309669803429,86.70101019047455,106.19294448418756,-39.911983352572605,-20.102050335361024,-13.191900672978678,
