Timestamp(ms),CamLinPositionsX(cm),CamLinPositionsY(cm),CamLinPositionsZ(cm),CamAngPositionsPhi(deg),CamAngPositionsTheta(deg),CamAngPositionsPsi(deg),ImuAccelX(m/s^2),ImuAccelY(m/s^2),ImuAccelZ(m/s^2),ImuGyroX(rad/s),ImuGyroY(rad/s),ImuGyroZ(rad/s),ImuOrientationPhi(deg),ImuOrientationTheta(deg),ImuOrientationPsi(deg),CentroidBaseX(px),CentroidBaseY(px),KalmanFiltered_X,KalmanFiltered_Y,KalmanFiltered_Z,KalmanFiltered_Phi,KalmanFiltered_Theta,KalmanFiltered_Psi
1713689505384,-10.395760285312727,8.693652191245247,149.6733144988116,-2.4004364013671875,-4.9492902755737305,-1.685487985610962,9.062816,0.16271193,3.6412778,0.009162978,0.07284568,0.009773844,55.34685,-0.9544264,-68.11062,633.5,380.0,-12.109493812698199,3.9315276072062466,149.36160567602153,0.7520821717038761,-6.368319675784196,-1.514214229286446,
1713689505460,-6.963858791017943,6.14872333584054,150.4462443141049,-1.42193603515625,-3.60585880279541,-1.8374840021133423,9.062816,0.16271193,3.6412778,-0.02321288,-0.004428773,0.029321533,55.34685,-0.9544264,-68.11062,634.25,380.0,-8.683746049384347,5.068148518569959,149.89217814907565,0.4656020773603595,-6.105540800789043,-1.5449652412026735,
1713689505505,-7.370077627173476,-2.5748895264671674,150.53234085157382,1.89385986328125,-3.697096824645996,-1.712499737739563,9.062816,0.16271193,3.6412778,0.03634648,-0.010995574,-0.018325957,55.485023,-0.9544264,-68.11062,635.25,380.0,-7.7987540246822125,1.2190877876857948,150.2442472823807,0.6538099883918076,-5.8764377554832885,-1.560901947113448,
1713689505555,5.976201433499917,-0.393789849593265,150.14238748851554,1.0992431640625,1.3367522954940796,-1.5296434164047241,9.1052885,0.08315059,3.6209388,-0.013439035,-0.004886922,-0.0025961774,55.49416,-0.48618588,-68.31356,635.5,380.5,1.3469434708446695,0.3974671591802419,150.1867449816773,0.7125067084961771,-5.190283614711225,-1.5579284818188055,
1713689505595,14.66183755684454,-2.01931429170431,150.19542438855672,1.7216796875,4.648553848266602,-1.6074960231781006,9.1052885,0.08315059,3.6209388,0.01695151,-0.022907447,-0.0022907446,55.49416,-0.48618588,-68.31356,636.5,380.5,10.109064269210663,-0.8446336348846322,150.19183076909766,0.8454899417191838,-4.2543649687453104,-1.5626435903229774,
1713689505639,-12.22582901938667,-2.3743124216698557,150.6720389004954,1.8385009765625,-5.4193572998046875,-1.5767767429351807,9.1052885,0.08315059,3.6209388,0.0047342055,-0.008399397,0.0036651916,55.49416,-0.48618588,-68.31356,636.75,380.25,-4.377065887101185,-1.6315241194391987,150.48623837820264,0.9763434433358652,-4.3651847733358995,-1.5639880053624386,
1713689505693,-11.022287234584832,-12.058105005868265,150.00117059643134,5.5216064453125,-4.9609270095825195,-1.5880485773086548,9.103494,0.09212367,3.6107693,0.020616703,-0.009315695,0.012217305,55.30268,-0.5389473,-68.36496,637.0,380.25,-8.682312207888916,-6.996897571927173,150.18440333274916,1.5752930609211697,-4.421854707074584,-1.5662767653914362,
1713689505739,-8.008613515214723,3.3214234487205494,150.18946688051676,-0.2762451171875,-3.802825450897217,-1.235153317451477,9.103494,0.09212367,3.6107693,0.011911872,0.007483099,0.011911872,55.30268,-0.5389473,-68.36496,637.5,381.0,-8.245028121442937,-1.7031050072431109,150.18763784870833,1.3313076010609792,-4.3629695973820155,-1.5347786732428812,
1713689505794,-8.008613515214723,3.3214234487205494,150.18946688051676,-0.2762451171875,-3.802825450897217,-1.235153317451477,9.073584,0.0065802624,3.546163,0.0096211275,-0.0047342055,-0.0025961774,55.313763,-0.038700875,-68.65331,637.5,381.0,-8.092821352834875,0.8074468508918033,150.18875776334323,1.1194731955657584,-4.309685929154294,-1.5062768346522402,
1713689505837,-22.3160695345603,4.223319798366239,147.80497000961208,-0.6084136962890625,-9.23833179473877,-1.4866995811462402,9.073584,0.0065802624,3.546163,0.03023783,0.0038179078,0.0021380284,55.313763,-0.038700875,-68.65331,638.0,381.5,-17.290033798162987,2.3959251921586233,148.951659420562,0.8917818182665697,-4.778522982548122,-1.504414549940046,
1713689505889,-10.214597835357186,2.762811652606063,149.57034994534024,0.00634765625,-4.6491379737854,-1.3207751512527466,9.073584,0.0065802624,3.546163,0.021685716,0.00870483,0.00580322,55.332767,-0.038700875,-68.65331,637.5,382.25,-12.703483297744107,2.5559444892700447,149.23656269212532,0.7751042019204617,-4.766215243685156,-1.486945866468839,
1713689505940,-10.214597835357186,2.762811652606063,149.57034994534024,0.00634765625,-4.6491379737854,-1.3207751512527466,9.1256275,0.009571291,3.4917264,0.06795876,-0.004276057,0.008399397,55.317688,-0.056125633,-69.061714,637.5,382.25,-11.066994219788429,2.642392950621135,149.36880193141135,0.673801716487763,-4.755078277521188,-1.471138890149793,
1713689505991,-4.6437211062023955,3.1941871021070574,150.31771343408948,-0.12481689453125,-2.541158676147461,-1.3553178310394287,9.1256275,0.009571291,3.4917264,0.019242255,0.008857546,0.020463986,55.317688,-0.056125633,-69.061714,637.5,382.75,-6.852008758997594,2.8669179198053727,149.69338320068135,0.5685641732568589,-4.5444793481871155,-1.4601214209391469,
1713689506048,-8.004814146161007,3.793374480833847,150.18255563326898,-0.3360595703125,-3.8038432598114014,-1.2284266948699951,9.1256275,0.009571291,3.4917264,0.110413894,0.019700404,0.06307184,55.317688,-0.056125633,-69.061714,637.5,383.0,-7.6078398161057805,3.23345545293667,149.85591566138737,0.44935785999537625,-4.474026398070356,-1.4380814782003781,
1713689506104,-16.342658996326016,7.42462397704562,147.93601676101616,-1.7284088134765625,-7.043145656585693,-1.5095281600952148,9.096315,0.093918286,3.263212,0.14538592,0.09605856,0.054519724,55.1522,-0.55680794,-70.26506,637.0,383.5,-14.254134353424043,5.037247217451511,149.45182324130639,0.16238381345532005,-4.718413667074684,-1.4448778382408187,
1713689506152,-16.342658996326016,7.42462397704562,147.93601676101616,-1.7284088134765625,-7.043145656585693,-1.5095281600952148,9.096315,0.093918286,3.263212,0.101556346,0.09819659,0.054519724,55.1522,-0.55680794,-70.26506,637.0,383.5,-15.94678063228724,6.262236803528001,149.15135822752217,-0.08677438054609848,-4.939553616183903,-1.4510276950627155,
1713689506195,3.315294670603463,3.651384987458839,149.13343150145118,-0.2620086669921875,0.40736648440361023,-1.064415693283081,9.162118,0.2644069,3.2482567,-0.037415497,0.15821409,0.065973446,55.08177,-1.5580543,-70.479,636.5,383.5,-0.24262321466830983,4.7335185485687274,149.14774141795206,-0.10986578555590219,-4.430928258822303,-1.4142512585597942,
1713689506234,-10.557311947838906,5.142511023841905,147.94410783246227,-0.870819091796875,-4.852843761444092,-0.7229896783828735,9.162118,0.2644069,3.2482567,-0.061391957,0.08506299,0.04138612,55.08177,-1.5580543,-70.479,636.75,383.0,-8.540862813487694,4.970379116219479,148.90550536171673,-0.21014000325795776,-4.47106293808819,-1.348495054682875,
1713689506278,-13.58937511781432,-1.933741404187066,147.85513394959025,1.86505126953125,-5.905309677124023,-0.7172032594680786,9.162118,0.2644069,3.2482567,-4.5814895E-4,0.048716504,0.01863139,54.972355,-1.5580543,-70.479,638.5,383.0,-12.538459105836782,1.181073744893514,148.6989713435201,0.06331722434645856,-4.607495547228292,-1.2884434719211855,
1713689506330,-6.970369495677456,-1.2485786739087557,147.2998345575016,1.4805908203125,-3.378131151199341,-0.6296936273574829,9.162118,0.2644069,3.2482567,0.09193522,0.0842994,0.013133603,54.972355,-1.5580543,-70.479,638.75,381.0,-8.228709787508635,-0.10318038599762569,148.43550525373712,0.2500776995815445,-4.490552354980264,-1.2257799443576642,
1713689506376,-16.059470950913447,-4.21973025736539,144.72980710546332,2.62286376953125,-6.84262752532959,-0.5788556337356567,9.23809,0.15732808,3.1525438,0.10262536,0.13026701,0.0125227375,54.967415,-0.9233972,-71.15754,640.5,380.25,-13.88654623237949,-2.3561703399348577,147.80776634254718,0.5627503234957325,-4.714293322033208,-1.1642413197876298,
1713689506426,2.0184081553046704,14.369383008791123,145.13600957668484,-4.7299346923828125,0.2137552946805954,-0.5101537704467773,9.23809,0.15732808,3.1525438,0.060170226,0.1020145,-0.0030543262,54.967415,-0.9233972,-71.15754,641.0,379.5,-2.942240280644736,7.244973607886688,147.38388682457875,-0.13469043293163818,-4.245513081891601,-1.102021292693395,
1713689506468,-11.67042717171626,4.114077682551715,143.35377057611066,-0.8318023681640625,-4.962947845458984,-0.6162710785865784,9.23809,0.15732808,3.1525438,0.0067195175,0.0936151,0.024129177,54.62379,-0.9233972,-71.15754,644.25,377.75,-8.73879104453885,5.417012930962935,146.772120566392,-0.22655198788237157,-4.31375900779631,-1.055814341478357,
1713689506510,-10.835004704454233,3.8830092055867302,142.06656261939452,-0.917083740234375,-4.494522571563721,-0.7298190593719482,9.113065,0.25543383,3.3194432,-0.028710667,0.12217305,0.00290161,54.66346,-1.5086303,-69.985794,647.25,375.0,-10.197753835042798,4.535366359311999,146.04782974696815,-0.3175464427295124,-4.330954127695157,-1.0248040657045805,
1713689506562,0.3380562625784336,0.2135319307059811,142.38554657212487,0.469482421875,0.13360750675201416,-0.4137338101863861,9.113065,0.25543383,3.3194432,0.0032070426,0.05971208,0.025809057,54.66346,-1.5086303,-69.985794,650.5,373.5,-2.578002157865499,2.1081366347539925,145.4724103100337,-0.2138361321757619,-3.906263050576935,-0.9666760553286942,
1713689506604,7.808972995545203,-0.4659008588793221,139.64543952710096,0.64251708984375,3.392225980758667,-0.12800118327140808,9.113065,0.25543383,3.3194432,0.015118915,0.09040806,0.05222898,54.66346,-1.5086303,-69.985794,654.5,371.75,5.0978554881359255,0.7027962550309861,144.533244119148,-0.10099064124960962,-3.21199485095396,-0.886897173563945,
