Timestamp(ms),CamLinPositionsX(cm),CamLinPositionsY(cm),CamLinPositionsZ(cm),CamAngPositionsPhi(deg),CamAngPositionsTheta(deg),CamAngPositionsPsi(deg),ImuAccelX(m/s^2),ImuAccelY(m/s^2),ImuAccelZ(m/s^2),ImuGyroX(rad/s),ImuGyroY(rad/s),ImuGyroZ(rad/s),ImuOrientationPhi(deg),ImuOrientationTheta(deg),ImuOrientationPsi(deg),CentroidBaseX(px),CentroidBaseY(px),KalmanFiltered_X,KalmanFiltered_Y,KalmanFiltered_Z,KalmanFiltered_Phi,KalmanFiltered_Theta,KalmanFiltered_Psi
1713689706732,-59.74908744396066,14.60747544135331,100.27238302148027,-5.7380828857421875,-32.53068161010742,-12.136947631835938,9.026325,-0.119042926,3.8464625,0.0580322,0.048716504,3.0543262E-4,71.47902,0.6951201,-66.91929,616.5,409.0,-59.26243978042713,14.509938899509216,100.72160756368643,-5.690655029602295,-32.697485118123474,-12.841913608621708,
1713689706779,-59.12944620064175,13.894000774652731,101.27636773463,-5.251983642578125,-32.01140213012695,-12.290266990661621,9.026325,-0.119042926,3.8464625,0.03863723,0.017562376,0.025198191,71.47902,0.6951201,-66.91929,617.5,409.25,-59.193117571420906,14.245544356547537,100.94075037669651,-5.632849340604875,-32.632221527423646,-12.789438267131858,
1713689706826,-58.02172490679118,14.865289278161448,101.90286711752456,-5.7564697265625,-31.348703384399414,-12.49459171295166,9.0747795,-0.15373886,3.8757744,0.069027774,0.044135015,0.013744468,71.65881,0.89258856,-66.87302,618.0,409.25,-58.640250458099416,14.49501731351379,101.32083201270555,-5.649139351295757,-32.51012696421817,-12.761391011671606,
1713689706876,-59.916135368728966,14.960789485823298,99.7286881106272,-5.9678192138671875,-32.602108001708984,-12.240671157836914,9.0747795,-0.15373886,3.8757744,0.088728175,-0.01160644,-0.0038179078,71.65881,0.89258856,-66.87302,618.5,408.75,-59.224033375430686,14.68294767033391,100.68877095643717,-5.691133220899405,-32.51887665323244,-12.711857576206047,
1713689706926,-58.161957118195616,14.586948652216705,102.06721659099185,-5.619049072265625,-31.292009353637695,-12.033146858215332,9.0747795,-0.15373886,3.8757744,0.03894266,-0.025045475,0.0050396384,71.65881,0.89258856,-66.87302,619.0,408.25,-58.746050655348995,14.644231878117433,101.25412770388716,-5.681634370505184,-32.40217099708787,-12.647295272115278,
1713689706976,-58.09679556152627,14.092671978793746,100.41833927318788,-5.460601806640625,-31.667734146118164,-12.26664924621582,9.119645,-0.3278167,3.8476589,0.06078109,-0.022602014,1.5271631E-4,71.65089,1.896894,-67.12469,619.0,408.5,-58.47111252475731,14.42328852315537,100.92327173614011,-5.652507921817175,-32.332307748945645,-12.611086348602448,
1713689707025,-58.0851937454842,14.10225549837591,100.39562730710175,-5.4376983642578125,-31.55253028869629,-12.255186080932617,9.119645,-0.3278167,3.8476589,0.025503624,-0.033292156,0.027183503,71.4508,1.896894,-67.12469,621.0,408.5,-58.31148661693972,14.29657820733548,100.71377466239537,-5.624201506479296,-32.258131478883506,-12.577231363410363,
1713689707070,-57.468879870984715,14.684434171443462,101.19965733767674,-5.69781494140625,-31.09529685974121,-12.384626388549805,8.979067,-0.509073,3.7088752,0.05222898,-0.015118915,0.019547688,71.462616,2.999626,-67.55654,621.0,408.75,-57.967527834913824,14.447701547609245,100.91473494049544,-5.633901877762424,-32.14751692647067,-12.558909830205236,
1713689707121,-57.41726570015066,13.806944141932878,101.28950696179282,-5.14691162109375,-31.11725616455078,-11.949743270874023,8.979067,-0.509073,3.7088752,0.082619525,-0.010079277,0.02443461,71.462616,2.999626,-67.55654,620.25,409.5,-57.744230111744116,14.259265918209863,101.03337341374741,-5.569728995385184,-32.04951345188171,-12.500962908780595,
1713689707162,-56.783818394792114,15.389289694621374,100.88364530265152,-6.0182037353515625,-30.97743797302246,-12.091011047363281,8.979067,-0.509073,3.7088752,0.15439619,-0.0025961774,0.011911872,71.462616,2.999626,-67.55654,619.0,410.5,-57.31394589446608,14.554032259456662,100.98973429638978,-5.628826516008901,-31.947532355606587,-12.461966269950791,
1713689707209,-55.07004033125851,15.392659261667408,102.76055010007515,-5.8252105712890625,-29.924081802368164,-11.945762634277344,9.061021,-0.6903293,3.760321,0.2405282,0.033750303,-0.016798794,71.27497,4.0251412,-67.46156,617.5,411.75,-56.022017810203714,14.741923123603138,101.47572600534947,-5.6547049205717945,-31.75505177961456,-12.412862439385432,
1713689707257,-54.85880336083094,14.153208257085186,102.25606606165039,-5.1278228759765625,-30.181095123291016,-11.811609268188477,9.061021,-0.6903293,3.760321,0.31719178,0.02687807,-0.016798794,71.27497,4.0251412,-67.46156,614.25,413.25,-55.17426598328325,14.64007462278166,101.71092436254251,-5.5852753190315445,-31.60532927549368,-12.3556682783896,
1713689707312,-54.2416454285632,13.703601551251472,102.28027725313132,-4.816497802734375,-30.067729949951172,-11.748574256896973,9.061021,-0.6903293,3.760321,0.30390546,0.00580322,0.04230242,71.27497,4.0251412,-67.46156,612.0,414.75,-54.417854577509196,14.50485181427811,101.90218369923825,-5.483970070205651,-31.459065259626474,-12.297918506965141,
1713689707359,-51.8869097213915,13.454268725658723,104.38017239779224,-4.5679473876953125,-28.806652069091797,-11.837334632873535,8.940184,-0.59700924,3.8177485,0.23090707,0.027794369,0.08368854,71.2357,3.5142922,-66.875946,608.75,415.5,-52.302255940851495,14.362840251447546,102.86918687471518,-5.3632616678204785,-31.206754661838023,-12.254105501880383,
1713689707406,-53.08464141120793,13.311098192245911,102.63663331146947,-4.57666015625,-29.54990005493164,-11.558995246887207,8.940184,-0.59700924,3.8177485,0.23457226,0.024587326,0.11056661,70.51901,3.5142922,-66.875946,611.0,415.0,-52.962826738731046,14.218587691079994,102.75488136464247,-5.259607671485773,-31.04914649663627,-12.18798319311187,
1713689707460,-51.18490203926804,13.99720031734042,104.61415440745583,-4.8851318359375,-28.206892013549805,-11.583885192871094,8.940184,-0.59700924,3.8177485,0.32543847,0.08536842,0.009162978,70.51901,3.5142922,-66.875946,612.25,414.0,-51.441099354651904,14.186889747511039,103.77457038738608,-5.210261317182614,-30.77877726070667,-12.130518417975221,
1713689707510,-47.74677923397578,14.437387061193993,106.00126653647204,-5.0563812255859375,-26.615657806396484,-11.242902755737305,8.953344,-0.6580262,3.854239,0.26374108,0.017256944,0.092240654,70.50752,3.8619404,-66.70907,608.5,414.5,-48.229069601681196,14.224065011815188,105.05305011802002,-5.189983849855478,-30.3827608474532,-12.046084047363268,
1713689707555,-46.738580544313294,13.527833683646998,106.10571987847213,-4.6959228515625,-26.312482833862305,-11.003250122070312,8.953344,-0.6580262,3.854239,0.36025777,0.1591304,0.1611157,70.50752,3.8619404,-66.70907,605.5,413.0,-46.914955216377585,14.114059713544961,105.72508700100708,-5.124879224256761,-29.995575969003966,-11.946884551589495,
1713689707598,-45.44185252922566,13.935351429745213,106.37526205283939,-4.9945068359375,-25.838665008544922,-11.08417797088623,8.953344,-0.6580262,3.854239,0.43967026,0.10094548,0.12507465,70.50752,3.8619404,-66.70907,602.5,412.25,-45.59005801315511,14.081168049481352,106.17730310454303,-5.107699472041422,-29.600150138243652,-11.864819655414932,
1713689707646,-43.2836740946246,14.250197530023627,107.80542039956794,-5.15032958984375,-24.7756290435791,-10.794208526611328,8.928818,-0.11724831,4.1958146,0.4616614,0.07803804,0.13164146,69.65253,0.68090796,-64.830315,599.25,411.5,-43.486345102285796,14.114749396019084,107.07944035837492,-5.113317033169176,-29.14121794555899,-11.762977855324595,
1713689707697,-42.05518297141504,13.90554453203265,108.36210359749124,-5.12158203125,-24.158876419067383,-10.42860221862793,8.928818,-0.11724831,4.1958146,0.5335908,0.07192938,0.18661933,69.65253,0.68090796,-64.830315,598.0,408.5,-42.16531849840702,14.070261299009655,107.67306604135248,-5.114406148900807,-28.66727309661111,-11.636045477001813,
1713689707742,-39.452979822562774,13.697509646094908,109.17942283673936,-5.381866455078125,-22.731525421142578,-10.068021774291992,8.928818,-0.11724831,4.1958146,0.52626044,0.05375614,0.1881465,69.65253,0.68090796,-64.830315,598.5,401.5,-39.63742946800012,13.98883351309773,108.36161223958854,-5.149650588669086,-28.102635562133692,-11.486887344630505,
1713689707790,-35.61150619199738,15.370421952475109,111.10469908302665,-6.2615966796875,-20.58666229248047,-9.931222915649414,9.005388,0.6089734,4.0360937,0.37934732,0.016493361,0.26236662,69.84507,-3.5311806,-65.85872,599.25,399.0,-35.87386784459585,14.2124475861596,109.70654457504526,-5.296176694133462,-27.387679191310504,-11.33890488720828,
1713689707834,-31.79706149614382,9.402703320382017,112.71813705933593,-3.3852386474609375,-18.232938766479492,-8.851754188537598,9.005388,0.6089734,4.0360937,0.37018433,0.1339322,0.17486018,68.27139,-3.5311806,-65.85872,606.0,393.5,-32.061723838783074,13.592614179902334,111.2858214808536,-5.044363848147217,-26.516835222719926,-11.102314871063372,
