Timestamp(ms),CamLinPositionsX(cm),CamLinPositionsY(cm),CamLinPositionsZ(cm),CamAngPositionsPhi(deg),CamAngPositionsTheta(deg),CamAngPositionsPsi(deg),ImuAccelX(m/s^2),ImuAccelY(m/s^2),ImuAccelZ(m/s^2),ImuGyroX(rad/s),ImuGyroY(rad/s),ImuGyroZ(rad/s),ImuOrientationPhi(deg),ImuOrientationTheta(deg),ImuOrientationPsi(deg),CentroidBaseX(px),CentroidBaseY(px),KalmanFiltered_X,KalmanFiltered_Y,KalmanFiltered_Z,KalmanFiltered_Phi,KalmanFiltered_Theta,KalmanFiltered_Psi
1713689543760,-30.74883870889837,18.13033052320358,59.68757641572734,-12.0107421875,-26.421796798706055,-14.37232494354248,8.483154,-0.04546363,4.988437,-0.0,0.007330383,-0.0047342055,64.45685,0.2646899,-59.542755,643.5,440.5,-30.72033966208358,18.301933062121734,59.734762995329184,-12.732349663807788,-26.691126240102356,-15.128319183904468,
1713689543917,-30.531757560054928,18.44849235073119,59.83690084713518,-11.988067626953125,-26.0211181640625,-14.349419593811035,8.480164,-0.05922236,4.971089,-0.019242255,-0.020463986,0.004276057,64.60396,0.34519026,-59.621082,647.5,443.75,-30.6114067203372,18.406436140989225,59.76773521855176,-12.634272293773128,-26.62739177414812,-15.054226421172414,
1713689543976,-31.303426797646832,18.721670581784736,59.072455261615936,-12.136260986328125,-26.640823364257812,-14.171357154846191,8.480164,-0.05922236,4.971089,-0.03023783,-0.017256944,-0.014202617,64.60396,0.34519026,-59.621082,651.0,447.0,-31.031441555526932,18.584326980982322,59.54405386041199,-12.568647118284355,-26.62866945310927,-14.97024355110121,
1713689544022,-31.139269693004735,18.12512549811119,59.73868103117242,-11.315017700195312,-26.31157112121582,-14.100919723510742,8.480164,-0.05922236,4.971089,-0.03145956,-0.026725354,-0.0018325958,64.60396,0.34519026,-59.621082,652.5,448.75,-31.100934092145845,18.341516760877816,59.60559392092886,-12.40345076765919,-26.598505499030296,-14.887549189832828,
1713689544076,-31.114513078017946,18.703160287766813,59.42614659997335,-11.8028564453125,-26.35129737854004,-14.168160438537598,8.472386,-0.02632105,5.02074,-0.03756821,-0.014660766,-0.0032070426,64.5736,0.15313102,-59.348995,652.75,450.25,-31.109526590523835,18.519498083882205,59.551606042912255,-12.32430776987512,-26.57498984585769,-14.819117390997972,
1713689544120,-31.105098161838214,18.7186587885423,59.44164325924684,-11.74969482421875,-26.35171127319336,-14.140473365783691,8.472386,-0.02632105,5.02074,-0.037415497,-0.041233405,0.00580322,64.5736,0.15313102,-59.348995,652.75,451.25,-31.10684641356029,18.611646374250483,59.520326437842314,-12.248588454202785,-26.553750489054863,-14.754561431052357,
1713689544177,-30.888115021980674,18.99226195250127,59.59354942718496,-11.941619873046875,-26.131553649902344,-14.217947959899902,8.457432,0.019740786,5.1613183,-0.027641652,-0.049632803,0.0022907446,64.564964,-0.11415711,-58.60553,652.75,451.5,-30.971321486838335,18.783522984910764,59.54149989207046,-12.20813783248649,-26.51358904767344,-14.703516116479586,
1713689544233,-31.083275971691513,18.975092556130505,59.59124999515384,-11.803924560546875,-26.332069396972656,-14.183719635009766,8.457432,0.019740786,5.1613183,-0.041233405,-0.021838432,0.005497787,64.564964,-0.11415711,-58.60553,652.25,453.5,-31.04280891994231,18.867775924255923,59.55388901266478,-12.154872843299758,-26.49632200506405,-14.654070516738187,
1713689544284,-31.50167267107472,19.40801679626521,59.38593789264796,-12.181106567382812,-26.64140510559082,-14.055685043334961,8.457432,0.019740786,5.1613183,-0.064599,0.03863723,0.009468411,64.588425,-0.11415711,-58.60553,652.5,454.0,-31.348937239105663,19.10712498675552,59.51595497878794,-12.158329778355123,-26.51012302368119,-14.597149145271226,
1713689544344,-31.927129171907804,19.030751935565206,60.04963453604571,-11.578475952148438,-26.81609344482422,-14.032000541687012,8.3784685,-0.0011964113,5.2576294,-0.061850104,-0.031001411,-0.03726278,64.5404,0.006930137,-57.891037,652.25,455.5,-31.750314263630028,19.071868050931077,59.61882900892456,-12.081919848432292,-26.539228436118314,-14.543389428452409,
1713689544392,-31.58523326712159,19.222326555291673,60.751184255950754,-11.615982055664062,-26.3582763671875,-14.017118453979492,8.3784685,-0.0011964113,5.2576294,-0.09239337,-0.0018325958,-0.016798794,64.5404,0.006930137,-57.891037,651.75,455.0,-31.63334439575561,19.144642059379162,59.812076866209004,-12.020521143302203,-26.522015384680508,-14.493327943069279,
1713689544442,-31.934014402631355,19.450412436166765,60.885883954446115,-11.752670288085938,-26.501218795776367,-13.97591495513916,8.3784685,-0.0011964113,5.2576294,-0.049632803,-0.02565634,-0.009162978,64.56215,0.006930137,-57.891037,652.5,455.0,-31.850458488596033,19.307752730246445,59.974370189149774,-11.98522523914178,-26.520037110783708,-14.444109072964865,
1713689544491,-32.89904356629954,19.267005456705338,61.037016093714946,-11.610595703125,-27.095266342163086,-13.86120891571045,8.427522,-0.044865426,5.261817,0.038789943,0.027794369,-0.024740042,64.54185,0.25873268,-58.020947,653.0,453.5,-32.598751061306096,19.2845714407795,60.12466725436163,-11.935858631041032,-26.574755746534976,-14.388660740988279,
1713689544538,-33.03114281870748,18.95996612653602,61.756283557811436,-11.267730712890625,-27.040878295898438,-14.13237190246582,8.427522,-0.044865426,5.261817,0.07391469,0.0693332,-0.013133603,64.54185,0.25873268,-58.020947,652.25,452.25,-32.91352225971798,19.07741492195736,60.348126183116904,-11.847816429544611,-26.619095617672798,-14.364281285221406,
1713689544592,-34.01046369876972,18.50625911300507,62.72973996827655,-10.85772705078125,-27.327228546142578,-14.082476615905762,8.486744,-0.043070808,5.0159545,0.01817324,0.023518313,-0.06383542,64.61293,0.25032493,-59.415466,653.5,448.25,-33.72036343701309,18.68079129551085,60.66803861766549,-11.717347927605847,-26.686456707239646,-14.337474638041268,
1713689544638,-34.55446199547428,19.236413269730324,63.18257230248419,-11.432037353515625,-27.389179229736328,-14.138923645019531,8.486744,-0.043070808,5.0159545,-0.03023783,-0.033444874,-0.053145275,64.61293,0.25032493,-59.415466,655.0,446.5,-34.33492962590506,19.06431145802742,61.05691187519924,-11.679751278265629,-26.753303132360465,-14.318587490322512,
1713689544683,-34.808432801866424,19.581746146572456,64.60358165394186,-11.629440307617188,-26.801931381225586,-14.124482154846191,8.486744,-0.043070808,5.0159545,-0.0664316,-0.06734789,-0.03176499,64.65753,0.25032493,-59.415466,659.0,441.5,-34.68602418935351,19.431604642756746,61.66590190317768,-11.673121576834243,-26.757928890739418,-14.300123235430881,
1713689544731,-35.05597277752742,19.706606426939324,65.08750423837003,-11.747787475585938,-26.640888214111328,-14.2544584274292,8.472985,-0.421735,5.00758,-0.027641652,-0.042913284,-0.032223143,64.48495,2.4536238,-59.416683,661.5,438.75,-34.95898167456871,19.607389693165885,62.3012357577657,-11.682960635978795,-26.746795405507562,-14.295779374132831,
1713689544774,-35.91755043618202,18.61290687624554,65.88123340001792,-10.769515991210938,-26.942424774169922,-14.527200698852539,8.472985,-0.421735,5.00758,-0.06154467,-0.08246681,0.003970624,64.48495,2.4536238,-59.416683,663.5,436.75,-35.657712354076025,19.264408000552976,62.99415633995432,-11.562591953147653,-26.7654046339371,-14.317793309589566,
1713689544841,-37.364870489929885,19.438979340404693,66.25311747875706,-11.5316162109375,-27.465652465820312,-14.570249557495117,8.472985,-0.421735,5.00758,0.0025961774,-0.028405234,0.041080687,64.4706,2.4536238,-59.416683,666.5,432.5,-36.89948271512732,19.308718552677067,63.657947634576885,-11.55851014117261,-26.832015654306403,-14.341808190473053,
1713689544903,-38.19868379531264,19.70106674935257,67.43260930996556,-11.712127685546875,-27.585552215576172,-14.60010051727295,8.498708,-0.50787663,4.7970114,0.054061573,-0.0852157,0.024740042,64.52582,2.979072,-60.557877,666.0,428.75,-37.85323836542577,19.393548081997977,64.40005294565461,-11.57875301147898,-26.903695760900618,-14.36637822790599,
1713689544957,-38.797382506707265,19.287760023460773,69.18323500648567,-11.29754638671875,-27.64765739440918,-14.467865943908691,8.498708,-0.50787663,4.7970114,0.05681047,-0.13607024,0.029168816,64.52582,2.979072,-60.557877,661.75,425.5,-38.554039391063334,19.37152066516261,65.29526767655243,-11.541697157881654,-26.974465053238657,-14.376032238971915,
1713689545022,-39.19881472737678,19.41914391191635,69.94586168408621,-11.395645141601562,-27.721729278564453,-14.40522575378418,8.510074,-0.3272185,4.813163,0.039095376,-0.035888333,0.09254608,64.58255,1.916889,-60.508186,660.0,423.5,-39.04395070254126,19.38181016775857,66.17256486641715,-11.52245123102099,-27.045548504365616,-14.378809269790535,
1713689545086,-39.08164390282785,19.519052780481978,72.61429393056771,-11.20208740234375,-27.050281524658203,-14.123332977294922,8.510074,-0.3272185,4.813163,0.056199603,-0.048258353,0.1563815,64.36199,1.916889,-60.508186,656.0,420.75,-39.07305429240127,19.41387051992171,67.741205535324,-11.480235457678292,-27.04599873255164,-14.354507107401066,
1713689545174,-39.80007329163874,18.94429672456135,74.23604409075826,-10.688339233398438,-27.313169479370117,-14.007376670837402,8.411968,-0.18065812,4.875376,0.04795292,-0.09193522,0.06887506,64.38407,1.0644963,-59.90444,651.0,418.75,-39.64316192435925,19.298290550507442,69.71045102036899,-11.375883753388925,-27.071413328996083,-14.321486351708666,
1713689545246,-40.675987668657584,18.814954554137252,75.77612291663505,-10.639633178710938,-27.70723533630371,-13.377986907958984,8.411968,-0.18065812,4.875376,0.09285152,-0.06169739,0.053603426,64.38407,1.0644963,-59.90444,644.25,415.25,-40.45681670456089,19.171194093818695,71.72806094422388,-11.278864725016184,-27.13189584782962,-14.231736040740877,
1713689545309,-40.947986919524354,19.361968807859213,78.01371643405822,-11.025482177734375,-27.583274841308594,-12.737768173217773,8.665607,-0.20039889,4.5678983,0.09285152,-0.054367006,0.049938235,63.759632,1.171968,-62.204956,636.5,411.0,-40.82082856373351,19.22441095891707,73.65262724073997,-11.24547537444808,-27.174833239364336,-14.089622463913313,
1713689545357,-41.895580070373796,18.57630206452005,81.17152110265184,-10.5592041015625,-27.76194190979004,-12.159221649169922,8.665607,-0.20039889,4.5678983,0.053450707,0.01572978,0.062308256,63.759632,1.171968,-62.204956,627.25,404.0,-41.5491437691,19.037222766858847,75.7860537224388,-11.155042342019408,-27.23068190582796,-13.90599323703519,
1713689545409,-42.42070151110464,17.611759067644982,82.69535740387055,-9.908843994140625,-27.813060760498047,-12.168503761291504,8.665607,-0.20039889,4.5678983,-0.020922136,0.039858956,0.07544186,63.759632,1.171968,-62.204956,625.0,401.25,-42.09689605626509,18.60406081750036,77.64323206931887,-10.990825216723724,-27.28608064893689,-13.740714686227026,
1713689545453,-41.97409201377513,19.231561324120943,84.04273970638015,-10.9443359375,-27.239990234375,-11.90318489074707,8.832506,0.11246266,4.4602213,0.003970624,-0.03924809,0.04734206,63.24197,-0.6511874,-63.207226,623.0,399.0,-42.034348792286124,18.79202767908675,79.26316320510543,-10.9846991166497,-27.281696301848008,-13.565919807809845,
1713689545498,-42.9407485823389,17.272334895665978,87.41136032921278,-9.751235961914062,-27.18875503540039,-11.484230995178223,8.832506,0.11246266,4.4602213,0.12095132,-0.09682214,0.038331795,63.24197,-0.6511874,-63.207226,619.0,391.75,-42.4500919195538,18.345788272622993,81.25581166314721,-10.82216016466536,-27.272855271129153,-13.367899321937227,
1713689545547,-43.92393210111645,16.888564420963323,88.17585462022511,-9.605514526367188,-27.62150001525879,-11.538284301757812,8.832506,0.11246266,4.4602213,0.0842994,-0.07147124,0.04642576,63.24197,-0.6511874,-63.207226,617.0,389.25,-43.086656871736345,17.926925423864027,82.91648974333874,-10.661837331975894,-27.306020075210608,-13.193857335902939,
1713689545596,-43.901652925395716,18.710710860359598,89.01523195974077,-10.749923706054688,-27.3088321685791,-11.303136825561523,8.819346,-0.07238288,4.365705,0.044135015,-0.064599,0.030543262,63.213955,0.42142734,-63.66392,617.0,387.25,-43.41955630347773,18.158375807496178,84.33693475926425,-10.67344486712755,-27.306287575372863,-13.0140026948849,
1713689545641,-44.25681222303785,18.182109157871206,91.81350202374333,-10.091934204101562,-26.70844268798828,-11.084382057189941,8.819346,-0.07238288,4.365705,-0.0070249503,-0.049632803,-0.005192355,62.638393,0.42142734,-63.66392,620.0,386.5,-43.74207951927677,18.165478579831113,86.06983766930334,-10.596816608412988,-27.249417627108745,-12.830447682287634,
1713689545693,-45.52911380917419,15.355353019190314,92.44496255104218,-8.23681640625,-27.172428131103516,-10.84493637084961,8.755937,-0.19860429,4.1491547,0.022602014,-0.12751812,-0.035888333,62.64812,1.174247,-64.64524,622.5,387.25,-44.385045214572244,17.304310211407607,87.5690523883711,-10.285828835434383,-27.242094007308545,-12.641576073711567,
1713689545739,-45.771819540179294,16.9875275357588,94.26173251823099,-9.06536865234375,-26.658193588256836,-10.73935317993164,8.755937,-0.19860429,4.1491547,0.07819075,-0.06429356,-0.045356743,62.64812,1.174247,-64.64524,625.25,386.0,-44.88043015797143,17.207523575542947,89.08656899414845,-10.125003343131224,-27.18655052550654,-12.46062726936644,
1713689545792,-46.55037886517248,16.882010841945643,94.99814077703768,-8.846115112304688,-26.74355697631836,-10.725709915161133,8.755937,-0.19860429,4.1491547,0.08445212,-0.0936151,-0.06704246,62.64812,1.174247,-64.64524,627.75,386.75,-45.48349840819093,17.111228882723736,90.44875370380463,-9.956478525875372,-27.144410798705692,-12.295593391418917,
1713689545847,-47.71717194281139,15.713996859333092,96.79640171679213,-7.7978973388671875,-26.672040939331055,-10.648904800415039,8.768498,-0.03708875,4.339384,0.043066,-0.082161374,-0.1001819,62.449574,0.21720442,-63.669956,633.0,388.75,-46.29095919161438,16.706996726522018,91.97344635271142,-9.67203263662251,-27.099476652690516,-12.13895226768666,
1713689545902,-48.165639641971346,16.624436840616266,97.10246538163823,-8.192489624023438,-26.628684997558594,-10.893454551696777,8.768498,-0.03708875,4.339384,0.05207626,-0.16157386,-0.06352998,62.449574,0.21720442,-63.669956,636.0,389.75,-46.944745657648376,16.683547094154047,93.28013117600713,-9.477066642088893,-27.054692633230786,-12.02047439463619,
1713689545953,-50.96060619968363,15.570201179318918,97.36029913486203,-7.1804046630859375,-27.541711807250977,-10.645231246948242,8.768498,-0.03708875,4.339384,-0.0022907446,-0.031306844,0.001985312,62.449574,0.21720442,-63.669956,643.0,394.0,-48.29770261712067,16.365530025177065,94.37113401333278,-9.17442522982115,-27.10102029415857,-11.889654497519153,
1713689546004,-51.02160713674397,16.662114802830576,98.15183618622366,-7.66326904296875,-27.19643211364746,-10.92189884185791,8.748159,0.014356935,4.459025,0.0061086523,0.0056505036,-0.039095376,62.44698,-0.08377527,-62.991604,646.0,394.5,-49.19086206615207,16.453266373154225,95.45548077107775,-8.975293426043612,-27.110096336042705,-11.797596816285928,
1713689546053,-51.70762783021672,16.131021707191163,100.1186195579873,-6.8638763427734375,-26.78822135925293,-10.656050682067871,8.748159,0.014356935,4.459025,0.021533,0.089949906,-0.073303826,62.48651,-0.08377527,-62.991604,652.0,398.25,-49.996609089246405,16.348884140516628,96.9053611576343,-8.697062561506666,-27.079478003990676,-11.689007329340422,
1713689546107,-53.11385914773341,17.849310851818686,101.18470540478789,-7.6822509765625,-26.861154556274414,-10.839057922363281,8.752945,0.019740786,4.3531427,0.06918049,0.03176499,-0.10186178,62.497684,-0.11570166,-63.557255,656.5,397.75,-50.99870351971663,16.914797346218883,98.35817987290685,-8.563336303981169,-27.058710003061897,-11.608155958321145,
1713689546150,-52.901731408421476,16.660904613199513,103.54386088155728,-6.832427978515625,-26.146530151367188,-10.75672435760498,8.752945,0.019740786,4.3531427,-0.025809057,0.04596761,7.6358154E-4,62.497684,-0.11570166,-63.557255,659.25,397.25,-51.61218841521389,16.80956668624137,100.1438379847115,-8.33524677887295,-26.971938965844547,-11.527163593738095,
1713689546201,-53.28864091948226,16.819145398118312,104.61624132091451,-6.86944580078125,-25.98061180114746,-10.94103717803955,8.752945,0.019740786,4.3531427,-0.076358154,0.19226983,0.005955936,62.497684,-0.11570166,-63.557255,661.0,396.25,-52.2044142634996,16.81444662236032,101.72681446452053,-8.142091633636603,-26.877639046653513,-11.471408364178748,
1713689546251,-53.566446671543574,14.989941156745349,108.22210535834773,-5.712677001953125,-25.09078025817871,-11.120129585266113,8.937193,-0.10767702,4.087539,0.058184914,0.042455133,-0.11056661,62.29071,0.62774247,-65.42241,666.5,394.0,-52.711289117518504,15.753695892228457,104.07915923957516,-7.821956811081743,-26.707664243823963,-11.437992997744088,
1713689546302,-56.22358560043283,17.010719635769423,106.55841248866167,-6.962646484375,-26.313966751098633,-11.2825345993042,8.937193,-0.10767702,4.087539,-0.027030786,0.057268616,-0.061850104,62.29071,0.62774247,-65.42241,669.0,392.0,-54.011859355376544,16.518508404381006,104.95321706336442,-7.708721649256282,-26.670213800547696,-11.423205029722522,
1713689546352,-56.611840000386245,16.820684315372645,109.7144175679089,-6.9006500244140625,-25.501575469970703,-11.269845008850098,8.937193,-0.10767702,4.087539,-0.065515295,0.21151209,-0.012675454,62.29071,0.62774247,-65.42241,673.75,386.75,-55.0355883561552,16.720389235483935,106.57145348137288,-7.6022384401503835,-26.559047170537482,-11.408616669703331,
1713689546406,-57.899142302628846,15.778597073069477,109.62209959206778,-6.4827880859375,-25.938323974609375,-11.555862426757812,8.901898,-0.24526432,4.0552363,0.015271631,0.11575896,-0.04810564,62.289864,1.4362682,-65.50849,675.75,384.5,-56.316252531250235,16.071999962125584,107.61699831373082,-7.4547234643899145,-26.500000924958297,-11.422623410853921,
1713689546461,-58.37476392400195,15.699892272137877,113.20516812808694,-6.50494384765625,-25.15445899963379,-11.734841346740723,8.901898,-0.24526432,4.0552363,-0.10048734,0.1498147,0.0016798794,62.217342,1.4362682,-65.50849,679.25,379.0,-57.446736039933675,15.82141497467006,109.6832562693412,-7.329566759929566,-26.37200635430107,-11.45232311764357,
1713689546510,-61.85816240302091,15.664342550909806,112.39774940143008,-7.1214141845703125,-26.46493911743164,-11.969561576843262,8.901898,-0.24526432,4.0552363,-0.12904528,0.028710667,-0.06734789,62.217342,1.4362682,-65.50849,681.0,369.5,-60.38854874148706,15.715890240620968,110.77322533734252,-7.302137564884834,-26.380846576142556,-11.501525385716118,
1713689546564,-60.519064729761205,17.89998453025603,115.00364127455076,-8.224960327148438,-25.302188873291016,-12.089893341064453,8.94796,-0.10707881,4.026522,-0.13240504,-0.026725354,-0.045814894,62.222607,0.62523526,-65.77257,681.5,366.5,-60.47473221838635,17.21244583543008,112.34200835707745,-7.423742044167206,-26.278239346323762,-11.557493841559749,
1713689546607,-59.67710324439578,16.78636462750873,118.08103519920498,-8.076934814453125,-24.43544578552246,-12.482381820678711,8.94796,-0.10707881,4.026522,-0.2845105,0.21380283,0.056046885,62.222607,0.62523526,-65.77257,679.5,357.5,-59.90832727447295,16.91295429700312,114.40160423200338,-7.509816174487519,-26.102943752641107,-11.645473738406746,
1713689546656,-60.95060621827749,17.462431858751636,117.19422959399118,-8.51519775390625,-25.098125457763672,-13.079460144042969,8.670393,-0.03589234,4.368098,-0.18005253,0.019700404,-0.0035124752,62.141186,0.21182048,-63.26128,678.75,356.5,-60.71987373887026,17.311343188579542,115.38086056134371,-7.642299798044239,-26.007360490744347,-11.781881583352524,
1713689546702,-60.51451157564827,15.769173817963326,118.63798699944421,-7.721466064453125,-24.886037826538086,-12.821064949035645,8.670393,-0.03589234,4.368098,-0.049021937,0.08735373,0.025809057,62.141186,0.21182048,-63.26128,675.5,355.75,-60.56334856920692,16.16050838645325,116.50581197857396,-7.652731890746166,-25.900694759805727,-11.880733819928254,
1713689546753,-63.116305378418204,16.62732269608365,116.71886136294584,-9.167648315429688,-27.001028060913086,-13.201265335083008,8.670393,-0.03589234,4.368098,0.14370605,-0.018784106,-0.015577064,62.141186,0.21182048,-63.26128,659.5,345.5,-62.448877073330266,16.518600094086764,116.5786456281293,-7.852359197866415,-26.005363879217313,-12.006349277269583,
1713689546802,-62.264698519220694,16.145642144354976,119.0593513931301,-9.011306762695312,-26.479333877563477,-13.100482940673828,8.7015,-0.09032906,4.552943,0.17928895,-0.07422013,-0.012370021,62.10497,0.5269836,-62.37979,655.0,343.0,-62.31103409000179,16.22942881205168,117.37518811358265,-8.0050788975744,-26.0504502383273,-12.110428656628402,
1713689546854,-63.4216525755676,15.162363606112823,119.75070378073441,-8.685943603515625,-27.07781219482422,-13.056509017944336,8.7015,-0.09032906,4.552943,0.15592335,-0.033444874,0.054367006,62.099392,0.5269836,-62.37979,650.0,341.5,-63.15032299120619,15.403465197251254,118.05162600748254,-8.094799482516015,-26.148177964276588,-12.200424477178299,
1713689546906,-62.565806122831674,18.71372662670169,121.13963155736364,-10.227676391601562,-26.5007381439209,-13.32404613494873,8.7015,-0.09032906,4.552943,0.06490443,-0.066737026,0.047647487,62.099392,0.5269836,-62.37979,648.5,342.0,-62.70633994341,17.950099908057794,118.91227597739585,-8.375858204200055,-26.181715223855864,-12.307308899700326,
1713689546953,-61.68557020362564,17.791403358397616,122.7663338646574,-9.65521240234375,-25.922714233398438,-13.033998489379883,8.614759,0.1160519,4.4039903,-0.07819075,0.079107046,0.045662176,62.16152,-0.68721837,-62.92322,648.5,342.5,-61.943554470907905,17.83044005678074,120.01737759408229,-8.5444444240516,-26.1570777748478,-12.376435190216824,
1713689547002,-60.700814979822894,19.266706820546677,124.20907950081589,-10.1414794921875,-25.304325103759766,-12.896170616149902,8.614759,0.1160519,4.4039903,-0.049938235,0.029321533,0.025503624,62.16152,-0.68721837,-62.92322,648.25,343.75,-61.040773698613854,18.88029160779034,121.2768238121558,-8.754892871790341,-26.075959743548704,-12.425874982055054,
1713689547049,-64.01173882516356,18.570370435423747,122.0220360518943,-9.915939331054688,-26.874488830566406,-13.018916130065918,8.614759,0.1160519,4.4039903,-0.13164146,0.058490347,0.065515295,61.82381,-0.68721837,-62.92322,649.25,344.75,-63.15820034390117,18.659676872330817,121.50772356494166,-8.9078891521976,-26.151919760644038,-12.482287974986072,
1713689547095,-61.4724844687189,18.87158743090371,125.43098073127814,-9.787689208984375,-25.348472595214844,-12.843198776245117,8.581859,0.05682954,4.3968115,0.043829583,0.0053450707,0.013591751,61.808685,-0.33767304,-62.87222,649.25,345.0,-61.983667986421594,18.805592271116083,122.72548567462329,-9.023824337319958,-26.075491911723557,-12.516619586794873,
